Latitude,Longitude,Country,City,AvgDropsPerMonth,PercentAffected
49.986,-93.89,Canada,"Kenora, Unorganized",0.009,0.01
49.995,-92.694,Canada,"Kenora, Unorganized",0.009,0.009
50.104,-93.269,Canada,"Kenora, Unorganized",0.009,0.008
50.005,-94.197,Canada,"Kenora, Unorganized",0.009,0.01
50.348,-93.131,Canada,"Kenora, Unorganized",0.009,0.007
49.803,-94.334,Canada,"Kenora, Unorganized",0.009,0.007
49.694,-92.235,Canada,"Kenora, Unorganized",0.009,0.01
50.001,-92.713,Canada,"Kenora, Unorganized",0.009,0.009
49.592,-92.752,Canada,"Kenora, Unorganized",0.009,0.01
49.48,-92.641,Canada,"Kenora, Unorganized",0.009,0.01
50.1,-93.269,Canada,"Kenora, Unorganized",0.009,0.008
50.064,-94.809,Canada,"Kenora, Unorganized",0.009,0.009
50.25,-93.216,Canada,"Kenora, Unorganized",0.009,0.009
50.039,-92.648,Canada,"Kenora, Unorganized",0.009,0.01
49.698,-92.253,Canada,"Kenora, Unorganized",0.009,0.01
50.038,-91.69,Canada,"Kenora, Unorganized",0.009,0.01
50.125,-93.265,Canada,"Kenora, Unorganized",0.009,0.008
50.423,-93.097,Canada,"Kenora, Unorganized",0.009,0.009
50.061,-94.813,Canada,"Kenora, Unorganized",0.009,0.009
50.336,-93.162,Canada,"Kenora, Unorganized",0.009,0.008
50.029,-92.626,Canada,"Kenora, Unorganized",0.009,0.01
50.112,-91.703,Canada,"Kenora, Unorganized",0.009,0.01
50.324,-93.174,Canada,"Kenora, Unorganized",0.009,0.008
49.894,-94.783,Canada,"Kenora, Unorganized",0.009,0.009
49.572,-91.409,Canada,"Kenora, Unorganized",0.009,0.009
49.847,-92.402,Canada,"Kenora, Unorganized",0.009,0.01
50.338,-93.16,Canada,"Kenora, Unorganized",0.009,0.008
49.966,-94.081,Canada,"Kenora, Unorganized",0.009,0.008
50.343,-93.147,Canada,"Kenora, Unorganized",0.009,0.008
49.628,-92.76,Canada,"Kenora, Unorganized",0.007,0.009
50.027,-93.312,Canada,"Kenora, Unorganized",0.007,0.008
49.528,-91.448,Canada,"Kenora, Unorganized",0.007,0.009
49.927,-94.776,Canada,"Kenora, Unorganized",0.007,0.008
49.622,-92.757,Canada,"Kenora, Unorganized",0.007,0.009
52.586,-90.421,Canada,"Kenora, Unorganized",0.007,0.008
52.584,-90.424,Canada,"Kenora, Unorganized",0.007,0.008
50.883,-93.551,Canada,"Kenora, Unorganized",0.007,0.006
50.143,-91.817,Canada,"Kenora, Unorganized",0.007,0.007
49.822,-94.788,Canada,"Kenora, Unorganized",0.007,0.008
49.973,-94.086,Canada,"Kenora, Unorganized",0.007,0.009
50.918,-93.741,Canada,"Kenora, Unorganized",0.007,0.007
49.823,-94.789,Canada,"Kenora, Unorganized",0.007,0.009
49.862,-94.148,Canada,"Kenora, Unorganized",0.007,0.01
49.941,-94.817,Canada,"Kenora, Unorganized",0.007,0.009
49.781,-92.42,Canada,"Kenora, Unorganized",0.007,0.008
50.916,-93.74,Canada,"Kenora, Unorganized",0.007,0.007
50.009,-92.688,Canada,"Kenora, Unorganized",0.007,0.008
49.867,-92.366,Canada,"Kenora, Unorganized",0.007,0.008
49.509,-91.492,Canada,"Kenora, Unorganized",0.007,0.009
50.884,-93.555,Canada,"Kenora, Unorganized",0.007,0.007
49.651,-92.805,Canada,"Kenora, Unorganized",0.007,0.008
50.128,-93.262,Canada,"Kenora, Unorganized",0.009,0.008
50.146,-93.258,Canada,"Kenora, Unorganized",0.009,0.008
50.343,-93.151,Canada,"Kenora, Unorganized",0.009,0.007
50.267,-93.217,Canada,"Kenora, Unorganized",0.009,0.008
49.839,-94.788,Canada,"Kenora, Unorganized",0.009,0.009
50.114,-93.26,Canada,"Kenora, Unorganized",0.009,0.008
50.019,-92.665,Canada,"Kenora, Unorganized",0.009,0.01
50.305,-93.187,Canada,"Kenora, Unorganized",0.009,0.008
50.107,-93.268,Canada,"Kenora, Unorganized",0.009,0.008
50.067,-93.963,Canada,"Kenora, Unorganized",0.009,0.01
50.079,-94.828,Canada,"Kenora, Unorganized",0.009,0.01
51.617,-90.001,Canada,"Kenora, Unorganized",0.009,0.009
50.169,-93.252,Canada,"Kenora, Unorganized",0.009,0.008
50.351,-93.128,Canada,"Kenora, Unorganized",0.009,0.007
50.162,-93.254,Canada,"Kenora, Unorganized",0.009,0.008
50.145,-93.261,Canada,"Kenora, Unorganized",0.009,0.008
49.934,-94.846,Canada,"Kenora, Unorganized",0.009,0.008
50.156,-93.26,Canada,"Kenora, Unorganized",0.009,0.008
50.244,-93.213,Canada,"Kenora, Unorganized",0.009,0.008
49.517,-92.693,Canada,"Kenora, Unorganized",0.009,0.009
51.677,-89.855,Canada,"Kenora, Unorganized",0.009,0.01
50.109,-93.261,Canada,"Kenora, Unorganized",0.009,0.007
50.285,-93.212,Canada,"Kenora, Unorganized",0.009,0.008
49.718,-91.218,Canada,"Kenora, Unorganized",0.009,0.01
49.416,-92.152,Canada,"Kenora, Unorganized",0.009,0.009
50.34,-93.158,Canada,"Kenora, Unorganized",0.009,0.008
50.045,-92.559,Canada,"Kenora, Unorganized",0.009,0.01
49.885,-94.119,Canada,"Kenora, Unorganized",0.009,0.009
49.499,-92.656,Canada,"Kenora, Unorganized",0.009,0.009
49.88,-94.126,Canada,"Kenora, Unorganized",0.009,0.01
49.906,-94.779,Canada,"Kenora, Unorganized",0.009,0.009
49.675,-95.057,Canada,"Kenora, Unorganized",0.009,0.008
49.436,-92.646,Canada,"Kenora, Unorganized",0.009,0.01
50.023,-91.687,Canada,"Kenora, Unorganized",0.009,0.01
50.365,-93.119,Canada,"Kenora, Unorganized",0.009,0.008
49.848,-94.778,Canada,"Kenora, Unorganized",0.009,0.009
49.88,-94.124,Canada,"Kenora, Unorganized",0.009,0.009
49.903,-95.079,Canada,"Kenora, Unorganized",0.009,0.009
50.364,-93.12,Canada,"Kenora, Unorganized",0.009,0.009
50.245,-93.213,Canada,"Kenora, Unorganized",0.009,0.008
49.713,-92.278,Canada,"Kenora, Unorganized",0.009,0.01
50.252,-93.217,Canada,"Kenora, Unorganized",0.009,0.008
49.847,-92.401,Canada,"Kenora, Unorganized",0.009,0.01
50.168,-93.253,Canada,"Kenora, Unorganized",0.009,0.008
50.142,-93.263,Canada,"Kenora, Unorganized",0.009,0.008
51.647,-89.9,Canada,"Kenora, Unorganized",0.009,0.01
51.667,-89.869,Canada,"Kenora, Unorganized",0.009,0.01
49.712,-92.276,Canada,"Kenora, Unorganized",0.009,0.01
49.594,-91.387,Canada,"Kenora, Unorganized",0.009,0.009
50.399,-93.085,Canada,"Kenora, Unorganized",0.009,0.009
49.817,-94.266,Canada,"Kenora, Unorganized",0.009,0.009
50.076,-94.813,Canada,"Kenora, Unorganized",0.009,0.009
50.24,-93.214,Canada,"Kenora, Unorganized",0.009,0.008
50.024,-92.636,Canada,"Kenora, Unorganized",0.009,0.01
50.082,-94.819,Canada,"Kenora, Unorganized",0.009,0.009
51.678,-89.854,Canada,"Kenora, Unorganized",0.009,0.01
49.909,-94.778,Canada,"Kenora, Unorganized",0.009,0.009
50.234,-93.222,Canada,"Kenora, Unorganized",0.009,0.008
49.957,-91.611,Canada,"Kenora, Unorganized",0.009,0.009
50.141,-93.263,Canada,"Kenora, Unorganized",0.009,0.008
50.128,-93.262,Canada,"Kenora, Unorganized",0.009,0.008
50.099,-93.269,Canada,"Kenora, Unorganized",0.009,0.008
50.11,-93.258,Canada,"Kenora, Unorganized",0.009,0.008
49.873,-94.128,Canada,"Kenora, Unorganized",0.009,0.01
49.448,-92.649,Canada,"Kenora, Unorganized",0.009,0.01
49.692,-92.232,Canada,"Kenora, Unorganized",0.009,0.01
50.373,-93.107,Canada,"Kenora, Unorganized",0.009,0.008
50.089,-92.285,Canada,"Kenora, Unorganized",0.007,0.007
50.902,-93.737,Canada,"Kenora, Unorganized",0.007,0.007
49.98,-93.717,Canada,"Kenora, Unorganized",0.007,0.007
50.897,-93.699,Canada,"Kenora, Unorganized",0.007,0.007
49.862,-94.143,Canada,"Kenora, Unorganized",0.007,0.009
49.87,-92.356,Canada,"Kenora, Unorganized",0.007,0.008
49.573,-91.408,Canada,"Kenora, Unorganized",0.007,0.009
50.911,-93.739,Canada,"Kenora, Unorganized",0.007,0.007
50.913,-93.74,Canada,"Kenora, Unorganized",0.007,0.007
50.056,-94.813,Canada,"Kenora, Unorganized",0.007,0.009
49.727,-92.317,Canada,"Kenora, Unorganized",0.007,0.009
50.013,-91.686,Canada,"Kenora, Unorganized",0.007,0.009
50.017,-92.918,Canada,"Kenora, Unorganized",0.007,0.007
50.917,-93.74,Canada,"Kenora, Unorganized",0.007,0.007
49.921,-94.127,Canada,"Kenora, Unorganized",0.007,0.01
49.579,-91.402,Canada,"Kenora, Unorganized",0.007,0.01
50.897,-93.728,Canada,"Kenora, Unorganized",0.007,0.007
49.505,-91.51,Canada,"Kenora, Unorganized",0.007,0.008
52.523,-90.414,Canada,"Kenora, Unorganized",0.007,0.008
50.929,-93.763,Canada,"Kenora, Unorganized",0.007,0.007
50.006,-92.692,Canada,"Kenora, Unorganized",0.007,0.008
49.528,-91.447,Canada,"Kenora, Unorganized",0.007,0.009
52.583,-90.428,Canada,"Kenora, Unorganized",0.007,0.008
49.978,-94.079,Canada,"Kenora, Unorganized",0.007,0.009
49.865,-92.37,Canada,"Kenora, Unorganized",0.007,0.008
49.93,-92.244,Canada,"Kenora, Unorganized",0.007,0.005
50.007,-92.68,Canada,"Kenora, Unorganized",0.007,0.008
49.864,-94.133,Canada,"Kenora, Unorganized",0.007,0.009
50.897,-93.73,Canada,"Kenora, Unorganized",0.007,0.007
50.864,-93.51,Canada,"Kenora, Unorganized",0.007,0.007
49.981,-93.762,Canada,"Kenora, Unorganized",0.009,0.008
49.554,-92.727,Canada,"Kenora, Unorganized",0.009,0.009
49.718,-92.283,Canada,"Kenora, Unorganized",0.009,0.01
49.691,-92.215,Canada,"Kenora, Unorganized",0.009,0.01
50.219,-93.223,Canada,"Kenora, Unorganized",0.009,0.009
50.099,-92.441,Canada,"Kenora, Unorganized",0.009,0.008
50.08,-94.822,Canada,"Kenora, Unorganized",0.009,0.009
50.083,-94.817,Canada,"Kenora, Unorganized",0.009,0.009
50.368,-93.114,Canada,"Kenora, Unorganized",0.009,0.009
50.178,-93.214,Canada,"Kenora, Unorganized",0.009,0.009
49.694,-92.225,Canada,"Kenora, Unorganized",0.009,0.01
49.91,-94.778,Canada,"Kenora, Unorganized",0.009,0.009
49.851,-92.397,Canada,"Kenora, Unorganized",0.009,0.01
50.224,-93.222,Canada,"Kenora, Unorganized",0.009,0.009
49.54,-92.72,Canada,"Kenora, Unorganized",0.009,0.01
50.114,-91.7,Canada,"Kenora, Unorganized",0.009,0.01
50.017,-92.654,Canada,"Kenora, Unorganized",0.009,0.01
50.16,-91.806,Canada,"Kenora, Unorganized",0.009,0.009
50.288,-93.209,Canada,"Kenora, Unorganized",0.009,0.009
50.407,-93.09,Canada,"Kenora, Unorganized",0.009,0.008
49.889,-94.788,Canada,"Kenora, Unorganized",0.009,0.01
50.353,-93.127,Canada,"Kenora, Unorganized",0.009,0.008
50.173,-93.227,Canada,"Kenora, Unorganized",0.009,0.009
50.187,-93.207,Canada,"Kenora, Unorganized",0.009,0.009
49.858,-94.785,Canada,"Kenora, Unorganized",0.009,0.009
50.171,-93.245,Canada,"Kenora, Unorganized",0.009,0.008
50.386,-93.094,Canada,"Kenora, Unorganized",0.009,0.009
49.817,-94.256,Canada,"Kenora, Unorganized",0.009,0.009
50.084,-94.814,Canada,"Kenora, Unorganized",0.009,0.009
51.683,-89.844,Canada,"Kenora, Unorganized",0.009,0.01
49.806,-94.332,Canada,"Kenora, Unorganized",0.009,0.007
49.988,-93.893,Canada,"Kenora, Unorganized",0.009,0.01
50.291,-93.205,Canada,"Kenora, Unorganized",0.009,0.009
49.924,-94.923,Canada,"Kenora, Unorganized",0.009,0.01
50.358,-93.124,Canada,"Kenora, Unorganized",0.009,0.008
49.446,-92.649,Canada,"Kenora, Unorganized",0.009,0.01
50.175,-93.22,Canada,"Kenora, Unorganized",0.009,0.009
51.65,-89.887,Canada,"Kenora, Unorganized",0.009,0.01
49.943,-94.101,Canada,"Kenora, Unorganized",0.009,0.009
49.14,-92.24,Canada,"Kenora, Unorganized",0.009,0.01
49.706,-92.273,Canada,"Kenora, Unorganized",0.009,0.01
49.848,-92.401,Canada,"Kenora, Unorganized",0.009,0.009
49.386,-92.635,Canada,"Kenora, Unorganized",0.009,0.01
50.082,-94.81,Canada,"Kenora, Unorganized",0.009,0.009
50.183,-93.211,Canada,"Kenora, Unorganized",0.009,0.009
49.858,-94.787,Canada,"Kenora, Unorganized",0.009,0.009
50.025,-92.634,Canada,"Kenora, Unorganized",0.009,0.01
49.595,-91.385,Canada,"Kenora, Unorganized",0.009,0.009
50.309,-93.185,Canada,"Kenora, Unorganized",0.009,0.008
50.081,-94.81,Canada,"Kenora, Unorganized",0.009,0.009
51.662,-89.87,Canada,"Kenora, Unorganized",0.009,0.01
49.959,-94.073,Canada,"Kenora, Unorganized",0.009,0.009
49.42,-92.147,Canada,"Kenora, Unorganized",0.009,0.01
50.068,-94.808,Canada,"Kenora, Unorganized",0.009,0.009
50.174,-93.224,Canada,"Kenora, Unorganized",0.009,0.009
49.977,-91.641,Canada,"Kenora, Unorganized",0.009,0.01
50.183,-93.212,Canada,"Kenora, Unorganized",0.009,0.009
50.397,-93.085,Canada,"Kenora, Unorganized",0.009,0.008
50.13,-93.262,Canada,"Kenora, Unorganized",0.009,0.008
50.374,-93.106,Canada,"Kenora, Unorganized",0.009,0.008
50.012,-94.257,Canada,"Kenora, Unorganized",0.009,0.01
50.115,-93.262,Canada,"Kenora, Unorganized",0.009,0.009
50.032,-92.611,Canada,"Kenora, Unorganized",0.009,0.01
49.028,-92.121,Canada,"Kenora, Unorganized",0.009,0.01
50.083,-94.811,Canada,"Kenora, Unorganized",0.009,0.009
51.655,-89.88,Canada,"Kenora, Unorganized",0.009,0.01
50.135,-91.822,Canada,"Kenora, Unorganized",0.007,0.008
49.779,-92.418,Canada,"Kenora, Unorganized",0.007,0.01
49.765,-92.413,Canada,"Kenora, Unorganized",0.007,0.01
49.498,-91.522,Canada,"Kenora, Unorganized",0.007,0.008
49.643,-92.78,Canada,"Kenora, Unorganized",0.007,0.007
49.677,-92.198,Canada,"Kenora, Unorganized",0.007,0.009
50.923,-93.753,Canada,"Kenora, Unorganized",0.007,0.007
49.804,-94.715,Canada,"Kenora, Unorganized",0.007,0.006
50.039,-93.301,Canada,"Kenora, Unorganized",0.007,0.007
50.894,-93.715,Canada,"Kenora, Unorganized",0.007,0.007
49.78,-92.422,Canada,"Kenora, Unorganized",0.007,0.009
49.801,-92.417,Canada,"Kenora, Unorganized",0.007,0.008
50.861,-93.477,Canada,"Kenora, Unorganized",0.007,0.007
50.842,-93.454,Canada,"Kenora, Unorganized",0.007,0.006
49.679,-92.202,Canada,"Kenora, Unorganized",0.007,0.01
50.839,-93.45,Canada,"Kenora, Unorganized",0.007,0.007
50.142,-91.817,Canada,"Kenora, Unorganized",0.007,0.008
50.929,-93.763,Canada,"Kenora, Unorganized",0.007,0.007
49.996,-91.681,Canada,"Kenora, Unorganized",0.007,0.008
52.585,-90.422,Canada,"Kenora, Unorganized",0.007,0.008
50.865,-93.507,Canada,"Kenora, Unorganized",0.007,0.007
49.645,-92.79,Canada,"Kenora, Unorganized",0.007,0.008
50.828,-93.417,Canada,"Kenora, Unorganized",0.007,0.008
49.861,-94.138,Canada,"Kenora, Unorganized",0.007,0.008
49.681,-92.206,Canada,"Kenora, Unorganized",0.007,0.009
50.112,-91.706,Canada,"Kenora, Unorganized",0.007,0.008
50.923,-93.754,Canada,"Kenora, Unorganized",0.007,0.007
49.776,-92.414,Canada,"Kenora, Unorganized",0.007,0.01
49.862,-94.135,Canada,"Kenora, Unorganized",0.007,0.01
49.994,-94.338,Canada,"Kenora, Unorganized",0.007,0.008
49.546,-92.721,Canada,"Kenora, Unorganized",0.01,0.01
50.327,-93.172,Canada,"Kenora, Unorganized",0.01,0.008
49.026,-92.115,Canada,"Kenora, Unorganized",0.01,0.01
49.921,-94.997,Canada,"Kenora, Unorganized",0.01,0.009
49.543,-92.72,Canada,"Kenora, Unorganized",0.01,0.01
49.545,-92.72,Canada,"Kenora, Unorganized",0.01,0.01
49.918,-95.001,Canada,"Kenora, Unorganized",0.01,0.009
50.196,-93.208,Canada,"Kenora, Unorganized",0.01,0.009
50.167,-91.808,Canada,"Kenora, Unorganized",0.01,0.01
49.032,-92.128,Canada,"Kenora, Unorganized",0.01,0.01
49.984,-94.046,Canada,"Kenora, Unorganized",0.01,0.01
50.203,-93.21,Canada,"Kenora, Unorganized",0.01,0.009
49.534,-92.717,Canada,"Kenora, Unorganized",0.01,0.01
49.891,-94.786,Canada,"Kenora, Unorganized",0.01,0.01
49.996,-94.082,Canada,"Kenora, Unorganized",0.01,0.009
49.57,-91.41,Canada,"Kenora, Unorganized",0.01,0.01
50.228,-91.653,Canada,"Kenora, Unorganized",0.01,0.01
49.924,-94.927,Canada,"Kenora, Unorganized",0.01,0.01
50.389,-93.09,Canada,"Kenora, Unorganized",0.01,0.008
49.897,-95.108,Canada,"Kenora, Unorganized",0.01,0.01
51.678,-89.852,Canada,"Kenora, Unorganized",0.01,0.01
50.049,-91.702,Canada,"Kenora, Unorganized",0.01,0.01
49.989,-93.894,Canada,"Kenora, Unorganized",0.01,0.01
50.294,-93.202,Canada,"Kenora, Unorganized",0.01,0.008
51.654,-89.881,Canada,"Kenora, Unorganized",0.01,0.01
50.378,-93.101,Canada,"Kenora, Unorganized",0.01,0.009
49.408,-92.161,Canada,"Kenora, Unorganized",0.01,0.009
50.103,-92.43,Canada,"Kenora, Unorganized",0.01,0.01
50.201,-93.21,Canada,"Kenora, Unorganized",0.01,0.009
50.133,-93.262,Canada,"Kenora, Unorganized",0.01,0.009
50.212,-93.214,Canada,"Kenora, Unorganized",0.01,0.009
50.378,-93.102,Canada,"Kenora, Unorganized",0.01,0.009
50.354,-93.126,Canada,"Kenora, Unorganized",0.01,0.008
49.614,-91.36,Canada,"Kenora, Unorganized",0.01,0.01
50.032,-91.691,Canada,"Kenora, Unorganized",0.01,0.01
50.084,-94.843,Canada,"Kenora, Unorganized",0.01,0.009
50.166,-91.808,Canada,"Kenora, Unorganized",0.01,0.01
49.72,-92.298,Canada,"Kenora, Unorganized",0.01,0.01
51.662,-89.871,Canada,"Kenora, Unorganized",0.01,0.01
50.249,-93.216,Canada,"Kenora, Unorganized",0.01,0.009
52.337,-90.542,Canada,"Kenora, Unorganized",0.01,0.009
49.683,-91.251,Canada,"Kenora, Unorganized",0.01,0.01
50.382,-93.098,Canada,"Kenora, Unorganized",0.01,0.009
49.811,-94.297,Canada,"Kenora, Unorganized",0.01,0.01
50.031,-91.691,Canada,"Kenora, Unorganized",0.01,0.01
50.208,-93.21,Canada,"Kenora, Unorganized",0.01,0.009
50.293,-93.203,Canada,"Kenora, Unorganized",0.01,0.009
49.586,-91.395,Canada,"Kenora, Unorganized",0.01,0.01
49.859,-94.788,Canada,"Kenora, Unorganized",0.01,0.009
50.026,-92.632,Canada,"Kenora, Unorganized",0.01,0.01
50.034,-92.61,Canada,"Kenora, Unorganized",0.01,0.01
50.316,-93.179,Canada,"Kenora, Unorganized",0.01,0.009
50.292,-93.203,Canada,"Kenora, Unorganized",0.01,0.009
50.355,-93.126,Canada,"Kenora, Unorganized",0.01,0.009
49.849,-92.4,Canada,"Kenora, Unorganized",0.01,0.01
49.029,-92.124,Canada,"Kenora, Unorganized",0.01,0.01
49.412,-92.155,Canada,"Kenora, Unorganized",0.01,0.01
50.173,-93.226,Canada,"Kenora, Unorganized",0.01,0.009
50.108,-93.265,Canada,"Kenora, Unorganized",0.01,0.008
49.897,-95.105,Canada,"Kenora, Unorganized",0.01,0.01
49.228,-92.742,Canada,"Kenora, Unorganized",0.01,0.01
50.173,-93.228,Canada,"Kenora, Unorganized",0.01,0.009
50.448,-93.108,Canada,"Kenora, Unorganized",0.01,0.009
49.209,-92.833,Canada,"Kenora, Unorganized",0.01,0.01
49.68,-91.254,Canada,"Kenora, Unorganized",0.01,0.01
49.445,-92.649,Canada,"Kenora, Unorganized",0.01,0.009
49.527,-91.451,Canada,"Kenora, Unorganized",0.007,0.009
49.998,-91.682,Canada,"Kenora, Unorganized",0.007,0.008
49.618,-92.756,Canada,"Kenora, Unorganized",0.007,0.008
50.144,-91.816,Canada,"Kenora, Unorganized",0.007,0.009
49.861,-94.151,Canada,"Kenora, Unorganized",0.007,0.008
49.862,-94.144,Canada,"Kenora, Unorganized",0.007,0.007
50.899,-93.691,Canada,"Kenora, Unorganized",0.007,0.007
49.859,-94.159,Canada,"Kenora, Unorganized",0.007,0.009
49.613,-92.753,Canada,"Kenora, Unorganized",0.007,0.009
50.137,-91.82,Canada,"Kenora, Unorganized",0.007,0.009
50.927,-93.759,Canada,"Kenora, Unorganized",0.007,0.007
50.023,-93.318,Canada,"Kenora, Unorganized",0.007,0.008
49.977,-93.247,Canada,"Kenora, Unorganized",0.007,0.006
50.924,-93.755,Canada,"Kenora, Unorganized",0.007,0.007
49.664,-92.167,Canada,"Kenora, Unorganized",0.007,0.01
50.485,-93.134,Canada,"Kenora, Unorganized",0.007,0.008
49.856,-94.172,Canada,"Kenora, Unorganized",0.007,0.008
49.817,-92.417,Canada,"Kenora, Unorganized",0.007,0.009
50.111,-91.709,Canada,"Kenora, Unorganized",0.007,0.008
50.9,-93.735,Canada,"Kenora, Unorganized",0.007,0.007
49.868,-92.363,Canada,"Kenora, Unorganized",0.007,0.008
50.052,-91.712,Canada,"Kenora, Unorganized",0.01,0.01
50.201,-91.757,Canada,"Kenora, Unorganized",0.01,0.01
49.034,-92.13,Canada,"Kenora, Unorganized",0.01,0.01
49.991,-93.949,Canada,"Kenora, Unorganized",0.01,0.01
49.236,-92.24,Canada,"Kenora, Unorganized",0.01,0.01
50.198,-91.767,Canada,"Kenora, Unorganized",0.01,0.01
49.028,-92.12,Canada,"Kenora, Unorganized",0.01,0.01
49.989,-93.905,Canada,"Kenora, Unorganized",0.01,0.01
50.21,-91.685,Canada,"Kenora, Unorganized",0.01,0.01
49.453,-92.652,Canada,"Kenora, Unorganized",0.01,0.01
49.37,-92.645,Canada,"Kenora, Unorganized",0.01,0.01
49.378,-92.639,Canada,"Kenora, Unorganized",0.01,0.01
49.401,-92.183,Canada,"Kenora, Unorganized",0.01,0.01
52.345,-90.532,Canada,"Kenora, Unorganized",0.01,0.01
49.924,-94.929,Canada,"Kenora, Unorganized",0.01,0.01
49.921,-94.899,Canada,"Kenora, Unorganized",0.01,0.01
51.707,-89.806,Canada,"Kenora, Unorganized",0.01,0.01
51.627,-89.991,Canada,"Kenora, Unorganized",0.01,0.01
49.612,-91.363,Canada,"Kenora, Unorganized",0.01,0.01
50.033,-92.614,Canada,"Kenora, Unorganized",0.01,0.01
49.526,-92.705,Canada,"Kenora, Unorganized",0.01,0.01
51.652,-89.883,Canada,"Kenora, Unorganized",0.01,0.01
49.234,-92.729,Canada,"Kenora, Unorganized",0.01,0.01
51.616,-90.001,Canada,"Kenora, Unorganized",0.01,0.01
49.997,-94.081,Canada,"Kenora, Unorganized",0.01,0.01
49.402,-92.181,Canada,"Kenora, Unorganized",0.01,0.01
49.382,-92.197,Canada,"Kenora, Unorganized",0.01,0.01
49.411,-92.156,Canada,"Kenora, Unorganized",0.01,0.01
49.036,-92.131,Canada,"Kenora, Unorganized",0.01,0.01
50.018,-92.651,Canada,"Kenora, Unorganized",0.01,0.01
49.053,-92.145,Canada,"Kenora, Unorganized",0.01,0.01
49.461,-92.652,Canada,"Kenora, Unorganized",0.01,0.01
49.362,-92.203,Canada,"Kenora, Unorganized",0.01,0.01
49.218,-92.801,Canada,"Kenora, Unorganized",0.01,0.01
50.203,-91.737,Canada,"Kenora, Unorganized",0.01,0.01
